Event Number,Lepton Isolated Count,Lepton Avg Isolation,Photon Isolated Count,Photon Avg Isolation,Dark Photon Produced
2478,0,0.0,56,3.0828081308700237,False
2479,1,4.235399011054454,54,1.882922318508914,False
2480,0,14.59844852306496,39,0.9616109005487348,False
2481,0,0.0,58,2.4560198500142323,False
2482,2,11.398174490947564,32,15.392790593990314,False
2483,0,8.601737497242969,26,1.038141523168851,False
2484,0,16.398265856359465,50,6.021807465833295,False
2485,0,70.97556789117962,41,18.884000965647708,False
2486,0,0.0,43,0.24248482016245285,False
2487,0,1.9613118104083613,44,1.7188088007250029,False
2488,2,0.0,53,3.9227705887879702,False
2489,0,0.0,63,8.175417555696658,False
2490,0,0.0,48,0.5910858167560062,False
2491,1,29.79668676663621,56,8.754287537254307,False
2492,0,397.5430561225231,71,3.2371413698470346,False
2493,0,0.0,57,3.3380285063624524,False
2494,0,14.221553189070828,46,3.196312242135418,False
2495,0,0.0,24,1.6453151196776425,False
2496,0,47.035181518862935,42,16.56779218827656,False
2497,0,0.0,62,5.041428147613522,False
2498,0,0.0,30,1.5729559237666149,False
2499,0,0.0,36,0.5547360680320046,False
2500,0,0.0,57,1.9300137907642787,False
2501,0,0.0,35,0.09890524769306926,False
2502,0,11.601534808950259,51,1.2729162430799,False
2503,0,21.394885322356796,66,6.663701308037509,False
2504,0,4.107221474643737,62,3.4696521297149534,False
2505,2,0.0,59,2.089321787703368,False
2506,0,14.59314249497146,64,7.03921063019654,False
2507,0,0.0,34,0.35011394752057867,False
2508,0,0.0,24,0.5072743603398598,False
2509,1,6.128049234181656,44,2.019768853289599,False
2510,2,0.0,64,5.327310972586777,False
2511,0,4.2259143486578115,54,5.5642308440063,False
2512,1,9.53760605690678,58,4.399416762352974,False
2513,1,2.713481634162288,46,2.7683265426796537,False
2514,1,92.9821290766691,45,14.283700030489666,False
2515,0,0.0,61,7.629477013838474,False
2516,1,21.84863358566811,54,5.9052502396317745,False
2517,0,14.002006057649492,39,1.7260062312987057,False
2518,0,0.0,44,2.779507944881646,False
2519,0,114.45219433686447,40,5.2741600580649255,False
2520,0,0.0,43,2.608687289598383,False
2521,0,0.0,59,5.464676566648069,False
2522,0,0.0,61,19.3859151044109,False
2523,1,4.764843069180139,34,5.954687133835965,False
2524,0,18.139201890419137,66,5.623966556723942,False
2525,0,0.0,43,1.5713158613246412,False
2526,1,11.290831551304025,54,10.417730848781405,False
2527,0,0.0,26,0.6295750061160396,False
2528,0,0.0,31,1.2222903338008013,False
2529,0,1.0044827274626518,48,10.681516408784983,False
2530,0,0.0,77,2.499108531653525,False
2531,0,1.1784431507364639,34,1.9113549113155333,False
2532,0,0.0,32,1.16827619487802,False
2533,0,1.8671401703069872,50,18.95871844545096,False
2534,2,1.7162465755289726,38,1.8687536450927773,False
2535,0,0.0,45,4.945632809786396,False
2536,1,0.0,28,1.0379646271888698,False
2537,0,0.0,49,1.1860651965323308,False
2538,0,31.009861952027315,60,4.882520906757528,False
2539,0,0.0,16,1.9210349879731072,False
2540,0,1.0005572250007502,42,2.4138571154152584,False
2541,1,6.112817912736057,79,3.5873716899381076,False
2542,0,0.0,38,2.977997595554146,False
2543,0,2.821197960870271,55,2.204794816540383,False
2544,0,11.856507525931775,62,5.116780327250944,False
2545,1,18.698613169875948,51,5.396884577704631,False
2546,1,27.412796599090406,62,6.78576237547221,False
2547,0,2.257478473437821,55,1.6153427066599364,False
2548,1,4.26193095447172,56,2.286895706036294,False
2549,0,15.764728248366403,44,15.741254000577559,False
2550,0,0.0,28,1.693307052306904,False
2551,0,0.0,53,0.7146193428612748,False
2552,1,38.544586246267166,69,3.2600720302860413,False
2553,0,3.917419633974537,52,3.866306217092364,False
2554,1,2.194940313773646,82,2.4243342126723904,False
2555,0,0.0,40,0.3180158445570265,False
2556,2,0.0,25,1.0336408360509455,False
2557,0,4.058009194579398,51,3.3014847122853466,False
2558,2,0.058324107041482214,50,11.20173852137107,False
2559,3,5.369133960874838,45,3.0393707512059196,False
2560,0,0.0,65,2.9369672969041125,False
2561,0,0.0,33,0.7745533538322776,False
2562,0,0.0,46,0.5076371658936868,False
2563,0,0.0,42,1.2774950018622622,False
2564,1,3.1915884394942378,36,0.5960931443749551,False
2565,0,0.0,33,1.6769679605696708,False
2566,0,0.0,33,2.4747251666876355,False
2567,0,0.0,40,2.6338816500390405,False
2568,2,0.0,58,2.6514997358633403,False
2569,0,0.0,49,0.628966345999249,False
2570,0,0.0,60,3.045563250444781,False
2571,0,0.0,49,1.0567500640882075,False
2572,1,0.39586610624403834,51,6.266114964857313,False
2573,1,3.0428906100018334,40,0.8193383898893761,False
2574,0,0.0,35,3.4831779384362744,False
2575,0,0.0,65,6.981962510951733,False
2576,2,1.0370314447867375,54,3.297593284536299,False
2577,0,0.0,26,1.390678271946477,False
2578,0,6.281673586060473,58,1.9912668054215956,False
2579,0,15.10594330627081,40,12.328174204368267,False
2580,0,9.109864125504162,62,8.914799643682,False
2581,0,59.318533454617,67,16.172764270384093,False
2582,0,0.0,35,0.8529904069619726,False
2583,0,0.0,31,0.46537699273251154,False
2584,0,0.0,25,1.3138835316663282,False
2585,0,0.0,47,3.4537099886276437,False
2586,0,0.0,21,0.7657830455587418,False
2587,0,0.0,38,3.0689046047170785,False
2588,0,0.0,50,5.9402961977831685,False
2589,0,5.869767166355742,44,1.098864777855502,False
2590,0,0.0,47,3.9866285710812863,False
2591,0,0.0,37,0.21225552094060485,False
2592,0,0.0,41,0.8670619236393219,False
2593,0,0.0,41,1.0002993481578024,False
2594,0,1.0666101345637833,68,2.97025731456598,False
2595,0,0.0,22,0.529415640362322,False
2596,0,0.0,30,1.1452863824589476,False
2597,0,0.0,64,4.155951454349066,False
2598,0,1.002704331649096,53,5.264164883206449,False
2599,0,0.0,50,0.7838752349520993,False
2600,0,0.0,54,1.0089615976440767,False
2601,2,10.793204259570778,59,4.761202173560893,False
2602,1,12.581477007566589,57,4.2849194008518205,False
2603,0,1.1003443797590955,34,0.8007444408292541,False
2604,0,0.0,56,7.118723419691962,False
2605,0,66.8550555369259,66,13.555345018244532,False
2606,0,0.0,49,6.9025040235036546,False
2607,0,0.0,31,1.8984263130003143,False
2608,0,2.7942021081528505,47,3.688808631798944,False
2609,0,0.0,46,1.4236038501861512,False
2610,0,10.803074927190076,64,6.499074940928896,False
2611,0,0.0,44,1.3490873440599405,False
2612,1,7.2216667485245765,46,1.606001834665356,False
2613,0,0.0,41,5.501092791071803,False
2614,0,0.0,53,1.5067756974697648,False
2615,0,0.0,28,0.3917815652044779,False
2616,0,0.0,50,8.54457446475426,False
2617,1,4.558688493588131,49,1.2300058794718467,False
2618,2,0.0,50,3.17703683642942,False
2619,0,19.77444360388013,51,8.27599855196204,False
2620,0,0.0,41,2.234753933845988,False
2621,0,0.0,64,8.286562813554054,False
2622,0,10.984980153287522,39,15.81976337380133,False
2623,2,0.0,37,1.2176328674956793,False
2624,1,131.55516138487292,49,13.831004948301462,False
2625,1,2.1853210287280653,32,2.2166367685444164,False
2626,0,0.0,61,8.301561739109241,False
2627,0,200.67060821579557,60,6.308592216024886,False
2628,0,14.199313548188027,47,10.445070265242068,False
2629,0,0.0,24,1.405241484335816,False
2630,0,0.0,23,1.7717417737807903,False
2631,0,3.9866756419154155,32,1.9554244378009156,False
2632,0,0.0,48,14.542945893396201,False
2633,0,5.212549481405802,44,8.910916641755898,False
2634,2,0.0,24,1.9224447014488222,False
2635,0,0.0,41,2.8101166394107864,False
2636,0,0.0,64,9.795297181922049,False
2637,0,0.0,65,3.066701057290946,False
2638,0,0.0,22,0.35857074053386856,False
2639,0,0.0,66,4.515575078887743,False
2640,0,10.888207858005583,63,9.76658500826742,False
2641,0,0.0,41,3.097445043303771,False
2642,0,0.0,38,1.0405120336698492,False
2643,0,0.0,45,0.8122740128336963,False
2644,1,2.1427419578745344,37,1.5990981978823549,False
2645,0,0.0,36,3.0110236692688925,False
2646,0,0.0,63,9.362294341576094,False
2647,1,3.970587008966641,75,2.0314255623315445,False
2648,0,0.0,58,11.171967021489717,False
2649,0,196.58513167155752,53,7.434729579931093,False
2650,0,46.12764251714606,52,5.985807968032311,False
2651,1,17.637459077525264,54,11.073044770748538,False
2652,0,0.0,44,4.805284003829592,False
2653,0,0.0,49,2.12934437264869,False
2654,0,0.0,44,6.017218794555897,False
2655,0,14.421276823945655,56,9.048350907514404,False
2656,1,27.880359220404433,51,4.264890975452684,False
2657,0,3.6505768250331205,39,2.824805473635196,False
2658,1,9.433457270130809,62,11.627158419597194,False
2659,0,0.0,53,1.117588216646218,False
2660,0,6.498711162781637,53,5.252064149035615,False
2661,0,0.0,52,4.500262564207727,False
2662,0,0.0,52,9.606741077497917,False
2663,1,22.595570630973672,61,3.2362855564722293,False
2664,0,1.4987094014652826,61,2.186434126351454,False
2665,0,13.835634048483083,32,13.758820863787484,False
2666,0,0.0,43,1.348117014932129,False
2667,0,1.0337716293192225,52,4.584185008679916,False
2668,0,0.0,40,0.7357499840977522,False
2669,0,30.709340017477228,37,15.577026793043787,False
2670,0,0.0,51,1.8312722031433573,False
2671,0,26.620310276595056,58,12.658294525833256,False
2672,0,0.0,56,5.291766277657489,False
2673,2,92.07879851814953,40,3.265702998237464,False
2674,0,0.0,54,0.5232881239283571,False
2675,0,64.14472333717642,51,13.964000208707295,False
2676,0,0.0,48,3.8575655616274482,False
2677,0,0.0,60,5.4563011860247,False
2678,0,0.0,39,0.8144505504022194,False
2679,0,27.270384777052797,64,11.106141646313558,False
2680,0,0.0,51,2.6542456217910786,False
2681,0,0.0,46,4.467320191661523,False
2682,0,0.0,50,0.33139800943466535,False
2683,2,0.0,46,1.9809855467062174,False
2684,0,1.1360104297102982,25,0.18843925527090621,False
2685,0,0.0,38,1.8499408765272964,False
2686,0,26.850610352868983,72,4.0930518850199915,False
2687,0,0.0,44,3.3345102740051633,False
2688,0,20.913736704196722,50,14.462518188385571,False
2689,0,3.289799850783235,49,7.069951126520223,False
2690,0,0.0,34,0.3822866923594666,False
2691,0,0.0,46,1.167990649974702,False
2692,2,0.0,39,1.1405029073493107,False
2693,0,0.0,47,9.509288625916335,False
2694,0,7.75083120416987,59,6.1521352023351215,False
2695,0,0.0,34,3.1211688064194503,False
2696,0,0.0,55,6.11984463301152,False
2697,0,16.408480150678223,37,2.6125711846225945,False
2698,0,8.579512578976464,45,6.2486928008736715,False
2699,0,0.0,37,0.2257352772996522,False
2700,1,13.59829383148194,52,10.98667628991209,False
2701,0,0.0,32,1.1631748392970025,False
2702,0,2.4170291641672765,45,3.717962337264849,False
2703,0,0.0,46,3.4493571762244946,False
2704,0,0.0,49,8.285393280344733,False
2705,0,0.0,50,0.5516522732945877,False
2706,0,0.0,30,1.8433384967214215,False
2707,1,6.964674695812538,50,1.5430725549087507,False
2708,0,0.0,14,3.5145232740143286,False
2709,0,4.237256828254017,57,3.360776594247957,False
2710,0,0.0,39,0.8641907211619424,False
2711,2,0.0,35,2.5202281615043858,False
2712,0,0.0,35,0.9791707518342648,False
2713,0,0.0,12,0.0,False
2714,0,14.634322385905095,36,0.7455088423919488,False
2715,0,0.0,41,1.4821137221781673,False
2716,0,0.0,43,0.8201080446585189,False
2717,0,0.0,41,0.19242752226894067,False
2718,0,0.0,43,1.2649844043683272,False
2719,0,0.0,56,2.1968888553237162,False
2720,0,0.0,55,6.546553109452147,False
2721,0,0.0,26,2.0163598321490968,False
2722,1,22.110794925400914,64,3.794677818605446,False
2723,0,1.50061983624768,29,1.3942743087353828,False
2724,0,3.6288222648761406,50,13.570550172009835,False
2725,0,6.94890181509525,48,11.3663076471574,False
2726,0,0.0,62,1.7248929699203883,False
2727,1,3.3495755038941617,37,1.9755285501734832,False
2728,0,0.0,51,1.455048446032467,False
2729,0,0.0,36,0.9023182384849946,False
2730,0,0.0,26,1.1048783726745501,False
2731,0,2.0796972441986257,40,8.78107416865295,False
2732,3,0.0,28,1.4855528747366988,False
2733,0,0.0,57,3.8993406060130718,False
2734,0,0.0,76,4.844742198465306,False
2735,0,0.0,31,1.2047660704226613,False
2736,0,0.0,68,3.173947856759451,False
2737,0,1.003292243911999,44,5.2050193692818985,False
2738,0,0.0,34,1.8599877223152772,False
2739,0,0.0,49,2.307513004481867,False
2740,0,0.0,43,4.88099045296907,False
2741,1,14.84383308154474,33,2.3981991466323316,False
2742,0,0.0,43,4.566140608491658,False
2743,0,0.0,43,5.717594543801017,False
2744,1,12.497116086991827,63,5.377372477239241,False
2745,0,0.0,49,1.0156061464019108,False
2746,0,0.0,37,2.739018515145256,False
2747,0,0.0,43,0.7005883544249953,False
2748,2,0.6097943456341486,52,2.508350272675647,False
2749,1,75.83086525157395,58,6.202287513816739,False
2750,0,2.8860503768952515,43,9.943735403006434,False
2751,0,0.0,49,4.25818141734798,False
2752,0,0.0,45,0.50769250786842,False
2753,0,0.0,64,2.600593503151339,False
2754,0,0.0,19,0.471309181989243,False
2755,0,0.0,45,2.408754532080429,False
2756,0,0.0,62,2.320013540990489,False
2757,1,35.375265939449164,48,1.1844148827582053,False
2758,0,0.0,34,1.398656399371201,False
2759,0,0.0,30,3.3103293578676283,False
2760,0,1.7236485283966554,55,0.867652541894699,False
2761,0,1.4581274755498759,69,3.255467846689161,False
2762,0,0.0,22,2.6416243627038622,False
2763,0,1.649812252343102,34,2.612260191821832,False
2764,0,0.0,35,0.33190907777649137,False
2765,0,0.0,27,1.3791730408466305,False
2766,0,0.0,46,0.7114370291159721,False
2767,0,9.69389033061285,28,4.8335853806574445,False
2768,0,1.3314797173284951,49,8.34302337405048,False
2769,2,1.1777077153270885,66,5.2742222943230646,False
2770,1,2.9707629971879137,52,7.583097468330136,False
2771,0,0.0,47,3.368567960697472,False
2772,2,0.0,31,1.8729967452790341,False
2773,0,0.0,55,8.549765473005552,False
2774,0,9.753994058922014,58,1.5775942031071832,False
2775,0,0.0,51,1.0283061459040959,False
2776,0,0.0,57,2.6535580909941303,False
2777,0,133.72159450568978,53,4.488070613354795,False
2778,0,0.0,29,2.4631839508878213,False
2779,0,2.229250430537499,62,2.4362899839675087,False
2780,0,0.0,51,0.97901425283632,False
2781,0,0.0,42,6.185585973766254,False
2782,0,1.3088961216899222,53,1.7582109969919668,False
2783,0,0.0,53,5.868706780465687,False
2784,2,2.1289825954953874,55,5.06809020718156,False
2785,0,14.472509127753824,49,15.164664725508473,False
2786,0,0.0,47,2.22841353010022,False
2787,0,1.2766186208366324,38,1.0760974749248302,False
2788,0,11.938106839374809,54,6.969461672346999,False
2789,0,19.085409354886032,56,3.4668780150517424,False
2790,0,0.0,31,0.382411238088847,False
2791,0,21.1309079995743,60,1.7736586088568989,False
2792,0,0.0,56,1.7740326270861482,False
2793,0,14.94850567499406,17,0.17279058715399623,False
2794,1,10.3517151995194,63,5.500438916187129,False
2795,0,0.0,55,6.006251202365517,False
2796,0,0.0,35,1.5295621979402543,False
2797,1,2.7573437288188782,48,4.680671906326566,False
2798,0,17.08586189590033,33,14.503838363622348,False
2799,0,0.0,16,0.0,False
2800,0,0.0,51,15.721137154617091,False
2801,2,4.340512573955053,63,3.608205571621329,False
2802,0,102.55663989376596,49,5.652247753292299,False
2803,0,0.0,34,0.47936273015894665,False
2804,0,17.911666652911695,41,12.258638634298702,False
2805,0,7.2900232691312175,51,2.2195461369623,False
2806,0,8.446694104363425,45,6.32561951917654,False
2807,1,21.85197139612662,71,3.9268502051820957,False
2808,0,0.0,35,1.7170143986936077,False
2809,0,6.372859715455204,55,8.199529459604214,False
2810,0,5.068917288034158,59,8.572919698085304,False
2811,0,0.0,46,2.261517918767676,False
2812,0,17.73813822988452,58,11.765325346232235,False
2813,1,141.7500981492365,68,6.148925768502974,False
2814,0,5.738872199370885,61,7.180156743633799,False
2815,0,5.458110909520088,60,8.479921897258805,False
2816,0,90.93544093474662,57,7.79796860890027,False
2817,0,0.0,55,9.97231511152645,False
2818,1,29.11061235014809,42,16.747705704196296,False
2819,0,4.007151908915615,46,4.092861813528026,False
2820,0,0.0,53,3.1252300597965696,False
2821,0,0.0,46,1.2952223841260888,False
2822,0,2.879051494652183,43,3.715881769775744,False
2823,0,5.871785707841906,35,15.936594487789243,False
2824,0,2.2419776760135397,47,2.8543390689293218,False
2825,0,0.0,57,2.796013844004216,False
2826,0,0.0,32,1.1526442941367625,False
2827,0,0.0,37,1.4201573937555967,False
2828,0,0.0,48,1.12501384788282,False
2829,0,19.737316723878667,70,3.6514195154451405,False
2830,0,0.0,63,1.6981009155041566,False
2831,0,0.0,29,0.19508612253368918,False
2832,0,0.0,32,0.32758667513570583,False
2833,0,19.241157901930183,46,4.495170194681917,False
2834,0,21.567517556658807,59,6.269217786984715,False
2835,0,19.80023898142559,52,5.831468359282156,False
2836,0,0.0,70,7.705546942480296,False
2837,0,0.0,48,0.7403546298361581,False
2838,0,0.0,41,0.2126433941926787,False
2839,0,0.0,32,1.8298617683738039,False
2840,0,2.030929050349249,41,8.645935084689073,False
2841,0,6.847132166130668,31,0.6799384927468067,False
2842,0,1.5771051856513885,46,1.9836030111740381,False
2843,0,9.000123884745287,53,8.663372156492201,False
2844,0,0.0,66,7.481169778266304,False
2845,0,0.0,34,5.306546537511152,False
2846,0,5.144783082762451,89,2.4432482707278402,False
2847,1,2.828632978870597,56,7.1176862459476835,False
2848,0,0.0,24,0.16560506613282275,False
2849,1,2.826929635709613,39,1.479298689869296,False
2850,1,3.2426774550372617,54,0.9960692065794066,False
2851,2,138.80077184464128,46,10.362750201796514,False
2852,0,0.0,48,2.703976892040078,False
2853,0,0.0,49,13.712401927868976,False
2854,0,9.80499749576969,50,16.360355464517557,False
2855,1,12.704942659890134,43,10.251285640641324,False
2856,0,1.0374549468345124,51,6.014035223866854,False
2857,0,1.8368828766799874,45,13.928736931098735,False
2858,0,0.0,33,0.49131335181827285,False
2859,0,0.0,54,2.8148458933727336,False
2860,1,0.3461040761749321,47,7.155955367506804,False
2861,0,1.0045756253037004,42,0.23938639099222614,False
2862,0,0.0,35,0.9111235718865432,False
2863,0,0.0,89,3.645929596232264,False
2864,0,0.0,47,1.5184829750437234,False
2865,0,62.81510609208379,60,9.204979228729762,False
2866,0,19.97734479207823,50,12.103190074600604,False
2867,0,0.0,45,0.37471112921507777,False
2868,0,0.0,69,4.823250769550086,False
2869,0,111.57084549787658,44,18.881696109400544,False
2870,0,0.0,70,2.3741861013609804,False
2871,0,0.0,55,2.6391453093096615,False
2872,0,0.0,37,5.972445555005924,False
2873,0,0.0,35,0.798459207533978,False
2874,0,0.0,43,2.366589514397784,False
2875,0,0.0,18,0.18239716626611308,False
2876,0,0.0,19,1.2418809725748303,False
2877,0,0.0,32,2.5206577984223153,False
2878,1,3.3156360258294386,20,0.4576101639233348,False
2879,0,0.0,37,0.8462364529598564,False
2880,0,3.8514430807182523,42,5.70158254419046,False
2881,2,15.632006367847806,60,4.540621333386375,False
2882,0,0.0,48,2.6327834248926782,False
2883,0,1.147454505425932,58,5.532873349416536,False
2884,0,6.553590608354601,41,4.844231387563484,False
2885,1,4.365103948205382,48,7.637437965224828,False
2886,0,0.0,28,0.1615878660305275,False
2887,0,0.0,53,3.533605574155309,False
2888,2,14.521943826353981,62,7.192681683944443,False
2889,0,0.0,45,5.377414586172582,False
2890,0,0.0,30,0.8304784445362059,False
2891,0,0.0,47,2.2981028890311794,False
2892,2,0.0,53,1.1832097482819903,False
2893,1,6.453027541566359,72,3.0370892229931417,False
2894,1,3.691548305330376,51,0.6029406707728621,False
2895,0,0.0,46,2.35140954582348,False
2896,0,0.0,48,2.294008597030148,False
2897,0,0.0,43,1.5556259823451501,False
2898,0,12.684301237926366,54,8.351479380788447,False
2899,0,0.0,24,0.6331058643196885,False
2900,0,0.0,51,0.8186783229624148,False
2901,0,7.569927640458598,51,1.6861997357377805,False
2902,0,1.02901845672062,37,1.1221034783519366,False
2903,0,1.0165734955365886,16,0.3124219951600148,False
2904,1,0.0,59,1.0286447805543404,False
2905,1,5.712353756640309,45,1.1097059781131453,False
2906,0,17.86883617603897,51,13.071494622128073,False
2907,1,3.0013711800926064,36,1.8507109931199237,False
2908,2,0.0,39,2.230336148134568,False
2909,0,15.581709790205686,48,15.241010246896261,False
2910,0,0.0,42,0.37253305579033147,False
2911,1,3.71934533391554,61,7.340407419647518,False
2912,0,1.0086340499893471,60,1.2719143772593893,False
2913,0,5.300151597456104,61,6.375905862681395,False
2914,0,0.0,28,15.06078653432958,False
2915,0,0.0,49,6.75664843903419,False
2916,0,32.05517654419159,70,5.3583516382332785,False
2917,0,0.0,53,2.2291409312771417,False
2918,0,28.970479325376772,60,10.790670382087043,False
2919,0,0.0,33,1.6041873914463411,False
2920,0,9.216404055466443,38,0.5076715031873194,False
2921,0,1.4027801045263635,47,4.028513178358698,False
2922,0,0.0,33,0.47290268343620767,False
2923,0,0.0,36,3.0746097908281613,False
2924,0,0.0,47,4.277781409699002,False
2925,0,0.0,44,0.611326869138876,False
2926,0,3.2383919001835126,57,7.699527493588384,False
2927,0,0.0,32,0.8564589326028798,False
2928,0,0.0,39,7.9325452023511165,False
2929,2,21.81345362173282,66,5.526402839888448,False
2930,0,1.470716840626073,60,6.456268890610828,False
2931,0,0.0,74,6.050865019677023,False
2932,0,0.0,34,3.93169670204776,False
2933,2,0.0,52,10.360242005093326,False
2934,0,0.0,48,2.2390354532000454,False
2935,2,0.0,48,1.8409510588953544,False
2936,0,0.0,47,3.004255947274954,False
2937,0,0.0,33,1.1998392618564162,False
2938,0,141.51455724652243,53,6.350317712980026,False
2939,0,0.0,52,2.2409545931051675,False
2940,2,0.0,45,13.46744861750788,False
2941,0,0.0,42,1.2268078789906889,False
2942,0,0.0,18,0.2144684580189077,False
2943,0,49.87006226114052,52,15.274417739507875,False
2944,0,0.0,45,8.263773920794733,False
2945,1,4.459610870628966,43,1.947957765407506,False
2946,2,122.44020404631243,46,1.398721759633753,False
2947,0,0.0,68,4.100076847478105,False
2948,0,0.0,33,1.4838355812188202,False
2949,1,2.9069682659534704,49,1.835493352729039,False
2950,0,0.0,51,20.419000501929165,False
2951,0,0.0,24,0.18135764117612976,False
2952,1,11.857475255264795,64,8.116400776595507,False
2953,0,0.0,58,1.87940055900023,False
2954,0,1.088224776249891,66,1.1153794719488483,False
2955,0,8.426855366480085,59,5.436898397265733,False
2956,0,3.050976644508136,64,5.167454165108775,False
2957,0,1.946585249843735,53,9.11517859627005,False
2958,0,0.0,45,15.339458757268275,False
2959,0,0.0,68,4.728511067229719,False
2960,0,0.0,57,5.054955674402375,False
2961,0,0.0,46,11.201065204792549,False
2962,0,1.9186761602175018,40,1.2382458043549986,False
2963,0,0.0,45,3.9794218091288576,False
2964,0,0.0,55,4.730215051950081,False
2965,0,304.4729204485715,67,8.606436851069725,False
2966,0,18.410237624935377,64,4.565927555812081,False
2967,1,3.077627935676027,49,8.82738933893048,False
2968,2,0.0,46,12.291089570620239,False
2969,1,4.701459869616097,50,5.5303137288588236,False
2970,0,0.0,37,0.4596737965463305,False
2971,0,0.0,35,1.0519297381057091,False
2972,0,2.0817757075487617,26,0.5547596457059077,False
2973,0,0.0,29,1.0517245952646512,False
2974,0,0.0,54,5.205617872980932,False
2975,0,0.0,50,1.764329467643749,False
2976,0,0.0,67,11.323694910489012,False
2977,1,6.488902038821518,38,2.718917993416643,False
2978,0,0.0,56,2.501846824130042,False
2979,0,0.0,55,3.8872092651402275,False
2980,4,0.0,68,1.933223495386806,False
2981,0,1.1393325342157203,59,8.005651332617738,False
2982,2,1.3940068831520565,48,1.660715806328995,False
2983,0,0.0,38,0.52312919647676,False
2984,0,0.0,27,1.6052965374657857,False
2985,0,0.0,71,5.573083479445555,False
2986,0,0.0,29,0.7202001636186408,False
2987,1,58.9980776649911,24,0.29653525203904196,False
2988,1,8.21538515521161,54,7.673130556222944,False
2989,1,183.8878157489914,54,4.8194822393895755,False
2990,0,0.0,57,4.597008498321807,False
2991,0,0.0,58,5.737323634090219,False
2992,0,0.0,39,4.46648510126836,False
2993,0,0.0,63,3.5863782266991717,False
2994,0,0.0,29,0.2681552116565139,False
2995,0,0.0,33,0.947751721153549,False
2996,0,0.0,57,3.9926680312093565,False
2997,0,0.0,32,0.8970668860971184,False
2998,0,142.45403229683754,66,3.776967844376052,False
2999,0,24.291894496473756,46,11.704295878266215,False
3000,0,0.0,34,2.492949354051097,False
3001,0,8.94067458411443,61,8.504144047323145,False
3002,0,0.0,44,0.46055026986274944,False
3003,0,0.0,70,1.307477935174956,False
3004,0,0.0,37,1.396145363053565,False
3005,0,0.0,27,0.27461171458893086,False
3006,0,1.712960058774136,53,1.5318209109995682,False
3007,1,4.052402632145411,59,1.9097531395871448,False
3008,1,3.3505679849856875,34,2.989404004182499,False
3009,2,0.0,47,9.801838730788523,False
3010,0,10.270445296436657,59,1.8005001824191602,False
3011,0,0.0,64,4.630932879306052,False
3012,2,0.0,37,0.5788758748857981,False
3013,0,4.710645476310271,59,6.298945407960888,False
3014,0,4.83328778343006,77,4.509000187815505,False
3015,0,304.6253257941336,41,16.978278858633228,False
3016,0,85.5405673253324,54,11.235799045962192,False
3017,1,4.855979551675326,39,0.5120564278441835,False
3018,0,7.16615303414378,48,10.337582960466271,False
3019,0,0.0,51,1.9679879012430903,False
3020,1,2.9284475416987674,56,7.749593115163738,False
3021,1,1.70335312457323,26,1.6303099956850184,False
3022,0,0.0,25,0.30375413722790395,False
3023,0,0.0,59,6.33471866737623,False
3024,1,51.43213714088475,35,20.267542462027638,False
3025,0,0.0,53,1.8741160987894288,False
3026,0,24.241826517156714,50,5.901496820374982,False
3027,1,119.49025059655875,55,8.860259998564912,False
3028,0,4.720931361282897,61,1.868820604459398,False
3029,0,0.0,32,0.5446236025815222,False
3030,0,0.0,26,0.5119664819234218,False
3031,0,0.0,47,1.4696738049483515,False
3032,0,0.0,37,0.40975701997181685,False
3033,1,1.4040497109417027,52,2.570109995518989,False
3034,1,3.53116734502912,38,0.27833147667388974,False
3035,0,0.0,41,0.4660894139867351,False
3036,0,0.0,48,8.581343273559309,False
3037,0,0.0,35,4.101047902797647,False
3038,0,4.6520881774553775,53,10.863666154395517,False
3039,0,0.0,42,1.159298026719601,False
3040,2,18.008374525077926,75,4.654417065700069,False
3041,0,0.0,54,1.1102777791563898,False
3042,0,0.0,43,2.5099756037806884,False
3043,0,67.62634721134299,48,6.8030120262859946,False
3044,1,22.137560215078672,56,1.9505609519577296,False
3045,1,6.983697432317687,45,5.505066991910478,False
3046,1,1.6621256830184812,32,0.48463201460349,False
3047,0,5.505880441972555,55,4.7737538116585725,False
3048,0,0.0,50,1.4584713910912657,False
3049,0,0.0,45,5.9351048498070025,False
3050,0,12.748392457915442,49,2.7167971730138967,False
3051,0,0.0,44,1.239413561354831,False
3052,0,78.88558507167974,44,12.00232978630145,False
3053,0,4.253549099983199,49,9.492286243416258,False
3054,0,0.0,41,4.5275018451874285,False
3055,0,0.0,37,1.272103134881915,False
3056,0,24.583839992990896,47,1.6809564937771113,False
3057,0,0.0,35,1.7482781092609434,False
3058,0,0.0,38,5.93237324444864,False
3059,0,0.0,42,3.089633011892632,False
3060,0,0.0,48,2.823852591303158,False
3061,0,0.0,39,0.5781394730816011,False
3062,0,0.0,60,5.640395491924291,False
3063,4,0.0,38,6.3983779347209655,False
3064,0,0.0,26,1.8097479975324475,False
3065,1,11.315522949812832,64,8.977827391403222,False
3066,0,8.909786218647229,54,15.066248637923552,False
3067,2,6.82859824711897,63,4.29106500869297,False
3068,0,0.0,34,0.856950941271246,False
3069,0,0.0,57,1.8028268954768292,False
3070,0,74.38188936433477,64,5.850325746287555,False
3071,1,1.4363014803859528,50,0.8952344716384449,False
3072,0,0.0,32,0.6394280621280047,False
3073,0,0.0,45,7.647784555015889,False
3074,2,6.516970554232499,58,9.575436813413784,False
